PC1,PC2,PC3
-2.1549370302716517,0.42434013245530866,0.29198049333416676
-0.9393022666222555,-0.2641996703403006,-0.8599730619811766
-0.9393022666222555,-0.2641996703403006,-0.8599730619811766
1.0980351483825521,-0.35440324795030576,0.24166471964354902
0.8546993106741203,0.8056582317054336,-0.46960508780226146
-0.28637428129514314,-1.5009728691316353,-2.009585518522314
-1.4558595320997065,0.5087228607760912,-0.016521680367380207
0.30843604142054754,-1.167996312149862,-0.032798776375411905
-2.6281363237346067,0.4764760009046219,0.673023308669146
0.17980230384611928,0.6638080700046762,-0.2143641214828726
0.9368142967022514,-1.670938786711136,1.4329574835495855
1.6543398187057277,-0.9777321398656876,0.5429933788423684
-0.9294006330230068,-0.30682529143627046,-0.7234180481642378
-0.251486091579539,-0.6459393473868712,0.4680175036431959
2.4527698767717347,0.05991913714085882,0.5264659248345739
3.506887977547299,0.9154050617907823,0.35175823484342533
0.4222849199486631,-0.7829952171479275,-1.0799345744717104
1.4148962374596898,-0.26484695703596395,0.7508926076927753
-2.467662071710469,0.812338286738562,0.7733788795599887
-0.9309686217568858,-0.5245970579470871,-0.8952390989690441
2.3487341160121264,-0.49941752019302815,-0.20793217841970246
-2.6281363237346067,0.4764760009046219,0.673023308669146
-1.0203059489908788,-0.8171162038437371,-0.625797120651262
1.6911034318076132,2.7504571132043605,-0.2577477213923775
-0.7966722316569157,-0.21866786124051082,-0.7877280516940155
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
-1.781235513851517,0.09264074714728987,-0.13495987900725775
2.775849272688123,-1.294598268663175,-0.23039201929484016
0.31997585327444067,1.0186615980712896,0.46146388209554945
2.0332299928888,0.266629581463921,-0.3073731469265792
3.256708878523357,-2.947818600762281,1.149867196846821
-2.654314185658775,0.44654291177725797,0.6801787850533317
0.9190152625671525,-0.3241797919246013,0.493031815879297
0.9795884811657254,-1.7294917894704736,-1.073187212081963
2.444837915211172,2.6982630134041554,-0.038989262251706285
-0.44434281543636317,-0.04756936538885066,-1.0222938820333574
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
2.298673263717533,1.0448255976768372,-0.08831860047368398
-0.5149563740231838,1.4594195422169518,-0.274235792920207
0.3979503536356261,-0.4321989153312984,-0.7057821664427991
-1.879337934872454,1.2376347575062687,0.5903642226591844
0.8843420989611483,-1.524171882918886,-0.2475569547588155
0.603663345994966,0.19872933637504853,0.8532159995949706
-0.6360352607768295,1.133010418790507,0.2987229643397923
0.8357604746373543,-1.456131714122285,0.012538970411801744
-1.781235513851517,0.09264074714728987,-0.13495987900725775
-0.24087370340529748,-0.8698031103006947,-1.464947035976048
-1.0203059489908788,-0.8171162038437371,-0.625797120651262
-1.9665330804760828,0.05949615056079673,-0.015348222064201599
0.30833564153751547,0.5506580332581459,-0.5428215776223995
-2.333365681610499,1.1182674834451383,0.8808899268350174
1.0248022356594018,0.17846031883373736,-0.46642605729508696
-1.4846643690447705,0.010352146333092916,-0.2706149758684533
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
1.611294866340053,5.293343611336601,0.5610989926366808
-1.695750367207212,-0.03066819926961937,-0.25578559155073377
1.6221382141383625,0.5858367152199808,0.00045818335213217555
0.651664800361373,-1.7296274856371094,1.2420756946213298
-2.5757805998862713,0.5363421791593495,0.6587123559007743
2.462739828215935,1.8377254752443237,-0.0529411357354786
-2.6281363237346067,0.4764760009046219,0.673023308669146
0.029643831550710938,-0.285659585832331,-0.21807192841587275
-1.3886772586632632,-0.01490759862240618,-0.4678998337757084
-0.34921251332701414,-0.9743606516410122,-1.679371490518207
0.7070922753731954,0.8533897730115123,0.07543267621544451
2.7074216918673844,0.3149512558794629,-0.5820816065190226
2.55003813531165,-1.026343976746949,0.3625370153484585
1.0288175199553253,1.4698862771134429,-0.4819459766171339
-0.04889101138971562,-0.7475590702692922,-1.4094393989421365
1.2161289210260982,-2.4519785724564658,0.2082458244431583
-1.3886772586632632,-0.01490759862240618,-0.4678998337757084
-0.9926428930004074,-0.774098467678529,-1.1301874848918072
-2.057601377548811,0.18747388984218333,0.11187654992565742
-0.8762826774052562,0.5893816687935036,0.26016361366659707
6.340473269400741,4.252130176638897,-0.20124156691231526
0.230470304854254,0.11456277396070993,0.35573727238202774
2.1284482262518885,-2.7810898518290132,0.1195467433691836
-1.5453025094723856,0.11320167217538855,-0.1892791917057103
0.47200782345322734,0.1800555400513661,0.01828803378601327
-2.6281363237346067,0.4764760009046219,0.673023308669146
-0.23717969494526744,-1.4576625578327107,-2.018900331001252
-2.3629506240137976,0.9320706432480171,0.7447569740232455
0.44189979554828807,-0.008186684054039672,-0.4318788878900608
2.1058135943955927,1.997448673355859,-0.3255721328272102
1.9985771325870636,-0.5469627282399628,0.21259648777570572
-2.2548320958379957,1.2080667508272296,0.85942349768246
-1.37512868108054,-0.051803997617847014,-0.26181859493886284
1.5522420697617576,-0.506490732977202,-0.6189042836361717
-1.878850518753763,0.06489105299324276,0.12943750447472235
-1.781235513851517,0.09264074714728987,-0.13495987900725775
