innings,ball,runs_off_bat,extras
1.053098243484515,1.3312055243030017,-0.021799935655479472,-0.21504735533160058
1.053098243484515,1.348798776230959,-0.7092181709943443,-0.21504735533160058
1.053098243484515,1.3663920281589172,-0.021799935655479472,-0.21504735533160058
1.053098243484515,1.3839852800868746,-0.7092181709943443,-0.21504735533160058
1.053098243484515,1.4015785320148326,-0.7092181709943443,-0.21504735533160058
1.053098243484515,1.4191717839427909,-0.021799935655479472,-0.21504735533160058
1.053098243484515,1.50713804358258,3.4152912410388443,-0.21504735533160058
1.053098243484515,1.5247312955105374,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.6596473034498314,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.6420540515218736,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.6244607995939155,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.6068675476659577,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.589274295738,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-1.5716810438100421,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.5540877918820843,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.483714784170253,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.4661215322422951,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.4485282803143371,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.4309350283863793,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-1.4133417764584215,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.3957485245304637,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.3077822648906745,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.2901890129627165,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-1.272595761034759,1.3530365350222502,-0.21504735533160058
-0.9495790218880034,-1.255002509106801,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.237409257178843,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.2198160052508853,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.2022227533229275,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.1846295013949697,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.1670362494670117,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.131849745611096,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.1142564936831383,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.0966632417551805,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-1.0790699898272225,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.0614767378992647,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-1.0438834859713069,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.026290234043349,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-1.0086969821153913,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.9911037301874333,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.9559172263315178,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.9383239744035599,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.9207307224756021,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.9031374705476442,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-0.8855442186196864,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-0.8679509666917286,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.7799847070519393,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-0.7623914551239814,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.7447982031960236,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.7272049512680657,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-0.7096116993401079,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.6920184474121501,2.040454770361115,-0.21504735533160058
-0.9495790218880034,-0.6744251954841922,2.040454770361115,-0.21504735533160058
-0.9495790218880034,-0.6568319435562344,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.604052187772361,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.586458935844403,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.5688656839164453,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.5512724319884873,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.5336791800605296,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.5160859281325718,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-0.4281196684927826,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.41052641656482464,0.6656182996833853,-0.21504735533160058
