PC1,PC2,PC3
-2.378472282397606,-1.4782224425287354,-0.14528199054617047
0.10562525172797894,-0.549727807117734,-0.7630845934194189
0.12170988900725647,-0.582049768400398,-0.725606162078749
0.6066100654488371,-0.5862559809148811,-0.7992479560746302
0.1324329805267749,-0.603597742588841,-0.7006205411849687
1.5764104183319987,-0.5946684059438473,-0.9465315440663924
0.14315607204629327,-0.6251457167772838,-0.6756349202911888
0.14851761780605244,-0.6359197038715052,-0.6631421098442988
-2.3034106417609777,-1.6290582618478353,0.029617355710290026
0.18068689236460758,-0.7005636264368337,-0.5881852471629586
0.18604843812436686,-0.7113376135310552,-0.5756924367160684
-0.28812864679769545,-0.7286793752050149,-0.4770650218264073
-0.2827671010379363,-0.7394533622992363,-0.4645722113795173
-2.2766029129621814,-1.6829281973189425,0.0920814079447402
-2.271241367202422,-1.693702184413164,0.1045742183916302
-0.26668246375865867,-0.7717753235819006,-0.4270937800388471
